id,target,train_preds,train_probs
2275373,0,0,0.19
2181389,1,1,0.75
2277477,0,0,0.13
2289772,0,0,0.11
2181672,0,0,0.16
2181871,0,0,0.01
2182456,1,1,1.0
2184897,0,0,0.07
2426129,0,0,0.19
2298233,0,0,0.11
2432453,1,1,0.76
2432755,0,0,0.13
2437836,1,1,0.75
2446281,1,1,0.79
2447661,1,1,0.72
2454957,0,0,0.13
2188391,0,0,0.09
2564649,0,0,0.1
2565399,1,1,0.84
2566102,0,0,0.16
2568846,1,1,0.98
2298722,0,0,0.02
2298801,0,0,0.17
2576777,0,0,0.13
2583104,0,0,0.11
2459496,0,0,0.05
2461113,0,0,0.09
2303082,1,1,0.77
2308858,0,0,0.2
2314920,0,0,0.09
2320746,0,0,0.11
2478188,1,1,0.75
2326099,1,1,0.79
2478308,0,0,0.1
2326796,0,0,0.11
2586332,0,0,0.12
2331968,1,1,0.75
2337670,0,0,0.18
2586819,0,0,0.17
2591650,0,0,0.13
2592570,0,0,0.14
2482921,0,0,0.07
2489409,0,0,0.12
2494793,1,1,0.85
2503000,1,1,0.83
2594434,0,0,0.11
2503392,0,0,0.16
2507666,0,0,0.08
2509447,0,0,0.15
2345363,0,0,0.16
2510178,0,0,0.17
2516056,0,0,0.14
2521708,1,1,0.85
2521895,1,1,0.78
2599391,1,1,0.94
2600380,1,1,0.77
2601068,0,0,0.2
2601598,0,0,0.16
2602008,0,0,0.19
2612151,1,1,0.64
2526345,0,0,0.17
2346712,0,0,0.14
2356048,0,0,0.04
2613873,0,0,0.09
2356769,0,0,0.14
2357443,0,0,0.1
2526782,1,1,0.88
2537007,0,0,0.07
2539969,0,0,0.09
2614951,0,0,0.21
2624493,0,0,0.05
2367932,0,0,0.03
2372732,0,0,0.16
2627566,0,0,0.21
2540147,0,0,0.15
2373790,0,0,0.05
2540499,0,0,0.17
2629076,0,0,0.1
2379381,0,0,0.16
2635772,1,1,0.82
2544655,0,0,0.17
2768273,0,0,0.16
2546252,0,0,0.21
2546825,0,0,0.03
2547530,1,1,0.83
2643693,0,0,0.09
2771303,1,1,0.9
2644606,0,0,0.11
2777698,0,0,0.09
2547573,0,0,0.09
2795582,1,1,0.77
2650178,1,1,0.81
2795590,0,0,0.14
2802901,1,1,0.91
2653811,0,0,0.12
2553441,0,0,0.11
2804245,1,1,0.77
2558409,0,0,0.14
2559573,0,0,0.15
2658277,0,0,0.1
2811182,0,0,0.08
2811745,0,0,0.09
2670786,0,0,0.12
2560403,1,1,0.87
2819109,0,0,0.15
2560924,0,0,0.12
2672694,0,0,0.01
2823209,0,0,0.04
2824062,0,0,0.13
2685355,1,1,0.8
2825810,1,1,0.84
2966394,0,0,0.13
2967294,0,0,0.14
2687009,1,1,0.9
2831393,0,0,0.23
2831977,0,0,0.14
2687468,1,1,0.72
2837846,0,0,0.15
2688193,1,1,0.76
2691997,0,0,0.14
2844034,1,1,0.83
2694567,1,1,0.78
2694910,0,0,0.0
2846842,1,1,0.84
2699338,0,0,0.13
2853636,0,0,0.18
2701550,1,1,0.77
2856032,0,0,0.13
2856372,1,1,0.8
2703551,1,1,0.81
2967333,0,0,0.2
2856773,0,0,0.11
2978553,0,0,0.19
2989054,0,0,0.1
2994256,0,0,0.04
2996555,1,1,0.93
3005079,0,0,0.14
3007020,0,0,0.15
2857464,0,0,0.17
3010416,0,0,0.12
2857503,0,0,0.08
3011569,1,1,0.89
3012152,0,0,0.07
2865186,0,0,0.12
3020271,0,0,0.09
2711179,0,0,0.09
2865341,0,0,0.05
2865584,0,0,0.15
3027857,1,1,0.74
2867071,0,0,0.06
2867922,1,1,0.76
2867967,1,1,0.79
2873201,0,0,0.06
2717196,0,0,0.12
2873621,0,0,0.18
2722835,0,0,0.13
2875019,0,0,0.14
3030247,0,0,0.09
2879268,0,0,0.18
3031383,1,1,0.83
3031763,0,0,0.05
2723072,0,0,0.13
2880695,0,0,0.1
2728146,1,1,0.76
2728951,0,0,0.07
3038963,1,1,0.87
2738933,0,0,0.13
2882434,1,1,0.87
2739290,0,0,0.09
2739866,1,1,0.87
3042436,0,0,0.12
3048343,0,0,0.19
2889152,0,0,0.1
3049213,0,0,0.13
2889663,0,0,0.09
2890368,1,1,0.74
3052357,1,1,0.86
3053705,0,0,0.12
3058076,0,0,0.2
2760374,0,0,0.18
2897358,0,0,0.17
3060146,0,0,0.12
2898068,0,0,0.11
3060654,1,1,0.68
2899146,0,0,0.18
2762666,0,0,0.11
2899303,1,1,0.81
2764202,0,0,0.16
3154241,1,1,0.73
3060818,1,1,0.86
2915708,0,0,0.1
3061334,0,0,0.15
3061561,0,0,0.08
2915876,0,0,0.22
2918027,0,0,0.15
3167558,0,0,0.18
3077524,0,0,0.18
2925723,0,0,0.1
3167605,0,0,0.14
3167974,0,0,0.16
2926285,0,0,0.13
3168044,0,0,0.11
2943009,0,0,0.16
3077533,0,0,0.1
2943313,1,1,0.78
3077636,0,0,0.12
3082957,0,0,0.15
3083523,0,0,0.12
3168499,0,0,0.11
2943450,1,1,0.82
3182438,1,1,0.86
3192470,0,0,0.14
3194576,1,1,0.85
2948671,1,1,0.86
3085790,1,1,0.81
3093712,1,1,0.82
3194941,1,1,0.84
3200924,1,1,0.93
3201350,1,1,0.83
3101761,0,0,0.05
2949716,1,1,0.78
3102027,0,0,0.11
3209078,0,0,0.16
2950808,0,0,0.17
3215956,0,0,0.13
3106872,0,0,0.09
2955921,1,1,0.74
3107689,0,0,0.13
3219230,0,0,0.11
3219237,1,1,0.93
3318593,0,0,0.13
3219704,0,0,0.15
3220875,0,0,0.1
3227096,0,0,0.15
3232204,0,0,0.04
3114902,1,1,0.74
3116534,1,1,0.805
3122087,0,0,0.14
3321593,0,0,0.14
3130207,1,1,0.72
3250171,0,0,0.14
3251823,0,0,0.16
3324603,0,0,0.18
3255501,1,1,0.76
3256419,0,0,0.1
3257681,1,1,0.83
3130390,1,1,0.9
3130462,1,1,0.87
3326323,0,0,0.14
3130715,1,1,0.86
3258450,0,0,0.23
3331429,0,0,0.17
3259107,1,1,0.73
3133895,1,1,0.75
3139043,1,1,0.76
3263717,1,1,0.82
3340326,0,0,0.13
3264356,0,0,0.12
3340870,0,0,0.09
3140241,0,0,0.21
3146482,1,1,0.73
3489157,0,0,0.04
3504635,0,0,0.19
3506410,1,1,0.85
3264373,0,0,0.13
3268791,0,0,0.13
3270678,0,0,0.1
3510544,0,0,0.09
3512504,1,1,0.76
3344959,1,1,0.79
3513580,0,0,0.06
3345215,0,0,0.09
3354790,0,0,0.22
3359860,1,1,0.82
3522350,1,1,0.77
3524259,0,0,0.12
3280233,1,1,0.79
3280390,0,0,0.1
3364134,0,0,0.02
3368750,0,0,0.08
3371332,0,0,0.06
3282248,0,0,0.06
3533185,0,0,0.08
3372192,0,0,0.07
3282714,1,1,0.64
3539535,0,0,0.07
3372289,0,0,0.15
3540852,0,0,0.1
3544380,1,1,0.76
3544508,0,0,0.08
3282814,0,0,0.06
3282972,1,1,0.82
3372295,0,0,0.08
3379441,0,0,0.15
3283551,0,0,0.09
3561421,1,1,0.88
3562422,0,0,0.07
3284198,0,0,0.17
3386165,0,0,0.08
3284532,0,0,0.04
3563030,0,0,0.1
3396078,0,0,0.12
3563679,1,1,0.78
3568981,0,0,0.07
3290619,1,1,0.8
3401363,0,0,0.12
3401726,0,0,0.1
3576373,1,1,0.73
3413109,0,0,0.02
3413115,0,0,0.23
3582797,1,1,0.8
3583498,1,1,0.8
3414817,1,1,0.86
3416556,1,1,0.84
3586224,1,1,0.85
3592191,0,0,0.07
3292208,1,1,0.82
3292367,0,0,0.08
3292634,0,0,0.22
3424948,0,0,0.06
3294293,0,0,0.01
3593066,1,1,0.85
3432296,1,1,0.88
3595022,0,0,0.11
3294816,0,0,0.12
3433356,0,0,0.08
3295878,0,0,0.16
3595890,0,0,0.11
3434216,0,0,0.05
3301321,0,0,0.15
3303109,0,0,0.22
3309829,0,0,0.17
3435311,0,0,0.15
3318240,0,0,0.19
3678271,1,1,0.71
3679353,1,1,0.83
3605568,0,0,0.16
3605737,1,1,0.79
3684911,0,0,0.09
3440825,1,1,0.87
3606175,1,1,0.81
3441263,1,1,0.72
3614094,0,0,0.16
3442853,0,0,0.07
3615085,0,0,0.12
3616572,0,0,0.1
3688268,0,0,0.07
3688991,0,0,0.04
3449142,0,0,0.12
3449204,1,1,0.88
3696140,0,0,0.11
3624905,1,1,0.84
3457187,0,0,0.08
3625389,1,1,0.84
3697224,1,1,0.76
3458594,0,0,0.11
3628066,1,1,0.76
3464878,0,0,0.11
3629028,0,0,0.17
3698344,1,1,0.69
3466562,0,0,0.1
3703128,0,0,0.04
3710503,1,1,0.73
3467175,1,1,0.73
3635268,0,0,0.08
3646645,0,0,0.13
3651060,0,0,0.15
3712851,0,0,0.04
3718962,1,1,0.77
3721550,1,1,0.88
3722031,0,0,0.12
3723355,1,1,0.84
3651220,0,0,0.19
3475506,0,0,0.17
3477847,0,0,0.12
3651729,0,0,0.19
3653599,0,0,0.09
3478519,0,0,0.1
3738138,1,1,0.8
3479056,0,0,0.2
3485758,0,0,0.08
3742066,0,0,0.15
3653912,1,1,0.82
3487525,0,0,0.1
3654688,0,0,0.07
3742328,1,1,0.79
3487768,0,0,0.14
3655176,0,0,0.11
3488199,1,1,0.79
3488763,1,1,0.78
3655310,0,0,0.01
3656419,1,1,0.8
3742898,1,1,0.83
3743103,0,0,0.07
3750994,0,0,0.07
3751110,0,0,0.13
3663765,0,0,0.1
3859844,1,1,0.93
3751832,1,1,0.81
3860814,0,0,0.15
3667492,0,0,0.15
3668984,1,1,0.81
3862188,0,0,0.09
3757384,0,0,0.09
3862220,0,0,0.0
3986579,0,0,0.08
3757786,1,1,0.79
3868525,0,0,0.15
3758587,0,0,0.18
3869742,1,1,0.83
3761519,1,1,0.83
3987445,0,0,0.17
3992823,0,0,0.07
3876375,0,0,0.17
3992862,0,0,0.04
3993876,0,0,0.01
3993975,0,0,0.02
3996777,0,0,0.0
3761825,0,0,0.11
3768758,1,1,0.84
3772401,0,0,0.01
3877119,0,0,0.15
3772639,1,1,0.74
4007239,0,0,0.13
4012589,0,0,0.11
3883071,1,1,0.87
3883849,1,1,0.73
3884177,0,0,0.13
3774747,0,0,0.1
3774989,0,0,0.13
4014376,0,0,0.08
4015999,1,1,0.83
3782160,1,1,0.83
3783035,1,1,0.84
4021805,0,0,0.15
3889098,0,0,0.15
3783351,0,0,0.23
3783358,0,0,0.19
3783779,0,0,0.13
3890416,0,0,0.07
3890484,0,0,0.16
3890834,1,1,0.8
4025562,1,1,0.78
4029464,0,0,0.09
3895671,0,0,0.08
4030581,1,1,0.88
3898083,0,0,0.17
3898138,1,1,0.81
4030842,0,0,0.04
4031347,0,0,0.18
3898292,1,1,0.83
4033071,0,0,0.15
4033105,0,0,0.05
3791415,0,0,0.15
3793365,0,0,0.03666666666666667
4033585,0,0,0.19
3906109,0,0,0.07
3795794,0,0,0.15
3908221,1,1,0.79
3803459,0,0,0.08
4034163,1,1,0.86
3916111,1,1,0.81
4037406,0,0,0.09
4038764,0,0,0.13
3803590,0,0,0.08
3917357,1,1,0.82
3812683,1,1,0.85
3816665,0,0,0.08
3817210,0,0,0.09
4045613,0,0,0.2
4047181,0,0,0.06
4047717,0,0,0.07
4051829,0,0,0.22
3924206,0,0,0.03
3925450,0,0,0.06
4052446,0,0,0.1
4052819,1,1,0.89
3822294,1,1,0.81
3822579,1,1,0.82
3925502,0,0,0.06
4053948,1,1,0.77
3930078,0,0,0.19
4059899,0,0,0.2
3827785,0,0,0.08
3834454,1,1,0.78
3930914,0,0,0.13
3835989,0,0,0.09
3841108,1,1,0.86
3843641,0,0,0.19
4065412,0,0,0.16
4067361,1,1,0.77
4068058,1,1,0.71
4069297,0,0,0.11
3844150,0,0,0.26
3933311,1,1,0.75
3851013,0,0,0.2
3851228,0,0,0.16
4069493,0,0,0.1
4073934,0,0,0.17
3939230,1,1,0.71
4074201,1,1,0.76
4076998,0,0,0.12
4100721,0,0,0.09
4100985,0,0,0.16
4105373,0,0,0.04
3939786,1,1,0.8
4085040,1,1,0.72
4106488,1,1,0.73
4112352,0,0,0.02
3943135,1,1,0.84
3944291,1,1,0.73
4118234,1,1,0.77
4118902,0,0,0.13
4086070,0,0,0.24
4086241,0,0,0.07
3944305,0,0,0.19
4119889,1,1,0.78
4120719,0,0,0.11
3945096,1,1,0.81
4121396,0,0,0.19
4126565,0,0,0.04
3945542,0,0,0.13
4090410,0,0,0.12
3946194,0,0,0.22
4090694,0,0,0.11
3947128,0,0,0.16
4091470,0,0,0.09
3950555,0,0,0.13
4128342,0,0,0.14
3954071,0,0,0.18
4129424,1,1,0.75
4129518,1,1,0.66
4129717,0,0,0.12
4134255,0,0,0.13
4134377,0,0,0.15
4093938,1,1,0.83
4093959,1,1,0.97
3963791,0,0,0.06
4227008,0,0,0.09
4227273,0,0,0.16
4136476,1,1,0.84
4136914,0,0,0.07
3972305,1,1,0.76
4137609,1,1,0.82
4141906,0,0,0.14
4227570,1,1,0.86
3974087,0,0,0.15
4233266,0,0,0.12
4235022,1,1,0.74
4143181,0,0,0.05
4235156,0,0,0.13
3978971,0,0,0.13
4240663,1,1,0.79
4143695,0,0,0.05
3980078,0,0,0.08
4155763,0,0,0.11
4164166,1,1,0.81
4165927,0,0,0.11
4241558,0,0,0.09
4242100,0,0,0.12
4242301,0,0,0.12
4243896,0,0,0.05
3981082,1,1,0.77
4171821,1,1,0.72
4351904,1,1,0.81
4174321,0,0,0.17
4174679,0,0,0.1
4245267,0,0,0.06
4251124,1,1,0.75
4251439,1,1,0.77
4353236,0,0,0.14
4174951,1,1,0.84
4359831,1,1,0.71
4256314,1,1,0.75
4365999,0,0,0.09
4256919,0,0,0.11
4175038,1,1,0.79
4180134,1,1,0.78
4370027,0,0,0.11
4180179,1,1,0.74
4181563,0,0,0.06
4258959,1,1,0.82
4371920,0,0,0.12
4262153,1,1,0.84
4376861,1,1,0.73
4263203,0,0,0.04
4264352,0,0,0.04
4267700,0,0,0.14
4183797,0,0,0.09
4377952,1,1,0.75
4190720,0,0,0.15
4268609,0,0,0.19
4270001,1,1,0.79
4379217,1,1,0.82
4380030,0,0,0.09
4386566,1,1,0.84
4190881,1,1,0.95
4190907,1,1,0.83
4387183,1,1,0.88
4271795,1,1,0.66
4190935,1,1,0.91
4387661,0,0,0.11
4191637,0,0,0.17
4275893,1,1,0.81
4277635,0,0,0.02
4198745,0,0,0.02
4199364,1,1,0.72
4388435,1,1,0.88
4205112,1,1,0.84
4278517,0,0,0.17
4205493,1,1,0.76
4397034,0,0,0.07
4209927,0,0,0.06
4210372,1,1,0.79
4278990,1,1,0.8
4279041,1,1,0.84
4279381,0,0,0.04
4211269,0,0,0.18
4404757,0,0,0.02
4405779,0,0,0.15
4211379,0,0,0.23
4284953,0,0,0.13
4410744,1,1,0.79
4286567,0,0,0.16
4296177,0,0,0.16
4411674,0,0,0.12
4216296,0,0,0.19
4418929,0,0,0.14
4422234,0,0,0.19
4424041,1,1,0.79
4304920,0,0,0.11
4305143,0,0,0.11
4431792,0,0,0.18
4310757,0,0,0.21
4436652,0,0,0.06
4219855,0,0,0.07
4312342,1,1,0.88
4316799,1,1,0.9
4317515,1,1,0.79
4438688,1,1,0.81
4318812,0,0,0.24
4525134,1,1,0.78
4440059,1,1,0.75
4325399,0,0,0.1
4325777,1,1,0.86
4440737,1,1,0.75
4331882,1,1,0.77
4332953,1,1,0.92
4334573,0,0,0.2
4335391,0,0,0.04
4539786,1,1,0.81
4446316,0,0,0.07
4540471,0,0,0.15
4342354,1,1,0.72
4541421,0,0,0.11
4547629,0,0,0.12
4447624,0,0,0.06
4448164,0,0,0.03
4454397,1,1,0.79
4549315,0,0,0.13
4350361,0,0,0.13
4350621,0,0,0.23
4350779,1,1,0.86
4351772,0,0,0.09
4553412,0,0,0.16
4554000,0,0,0.07
4558907,1,1,0.82
4558987,1,1,0.9
4565877,1,1,0.79
4700678,0,0,0.08
4457998,0,0,0.16
4708239,0,0,0.04
4708662,0,0,0.01
4708904,0,0,0.06
4566972,0,0,0.11
4463809,0,0,0.15
4709882,0,0,0.01
4716603,0,0,0.14
4464215,0,0,0.19
4569465,1,1,0.81
4464924,1,1,0.84
4573240,1,1,0.8
4718682,0,0,0.18
4719647,1,1,0.71
4469308,0,0,0.12
4719762,1,1,0.76
4576226,0,0,0.13
4579221,0,0,0.09
4579250,0,0,0.01
4469769,1,1,0.78
4470174,1,1,0.77
4581249,1,1,0.92
4720083,0,0,0.1
4726329,0,0,0.12
4581938,1,1,0.82
4476226,0,0,0.11
4480520,0,0,0.17
4482047,0,0,0.18
4583081,0,0,0.12
4730115,1,1,0.86
4741346,0,0,0.01
4483969,0,0,0.13
4750207,0,0,0.2
4589154,1,1,0.73
4484361,0,0,0.21
4593604,0,0,0.01
4594280,0,0,0.03
4594688,0,0,0.01
4597000,0,0,0.18
4752431,0,0,0.04
4490396,0,0,0.14
4494476,0,0,0.15
4765675,1,1,0.74
4496449,0,0,0.18
4606691,0,0,0.01
4765892,0,0,0.09
4503042,0,0,0.13
4767007,0,0,0.18
4510204,0,0,0.05
4767157,0,0,0.12
4511279,1,1,0.79
4768705,0,0,0.09
4768820,0,0,0.01
4511374,0,0,0.16
4770938,1,1,0.76
4511479,1,1,0.83
4608044,1,1,0.63
4773910,0,0,0.11
4512765,0,0,0.14
4513058,1,1,0.79
4776301,1,1,0.83
4612533,0,0,0.09
4613365,0,0,0.07
4613691,0,0,0.15
4517871,1,1,0.78
4776807,0,0,0.08
4777117,1,1,0.76
4519165,0,0,0.12
4614406,0,0,0.08
4623562,1,1,0.77
4524029,0,0,0.2
4792254,0,0,0.11
4873585,0,0,0.14
4794475,0,0,0.1
4624526,1,1,0.85
4880404,1,1,0.79
4624592,0,0,0.05
4802797,0,0,0.15
4809277,0,0,0.04
4625389,0,0,0.02
4892696,1,1,0.7
4629321,0,0,0.17
4630944,0,0,0.13
4637876,1,1,0.84
4809530,1,1,0.74
4816071,0,0,0.07
4896074,0,0,0.18
4823654,0,0,0.09
4824547,0,0,0.19
4639002,1,1,0.73
4644788,0,0,0.15
4830835,1,1,0.8
4831227,0,0,0.19
4831365,1,1,0.81
4833802,0,0,0.12
4658566,1,1,0.76
4900362,0,0,0.11
4833867,1,1,0.76
4900481,0,0,0.16
4901216,0,0,0.05
4668681,0,0,0.12
4903221,0,0,0.06
4672208,0,0,0.09
4679744,0,0,0.07
4837636,0,0,0.09
4841258,0,0,0.21
4916350,0,0,0.09
4842232,1,1,0.76
4916549,0,0,0.12
4693119,1,1,0.84
4916997,1,1,0.78
4700327,0,0,0.11
5078176,1,1,0.85
5078192,1,1,0.92
5078638,1,1,0.74
4846913,0,0,0.14
4848364,0,0,0.06
4848752,1,1,0.82
4849228,0,0,0.12
4922112,0,0,0.13
4850511,1,1,0.76
5081487,0,0,0.16
4923194,0,0,0.13
4925324,0,0,0.17
5108359,0,0,0.07
4850870,1,1,0.74
4854899,0,0,0.07
4854913,0,0,0.11
5117200,1,1,0.86
4929392,0,0,0.11
4855838,0,0,0.07
4861040,0,0,0.14
5127227,0,0,0.1
5127482,0,0,0.1
4932026,1,1,0.71
5127632,0,0,0.18
5132526,0,0,0.18
4861497,1,1,0.87
4861557,0,0,0.1
4932150,0,0,0.06
4862935,0,0,0.13
4867585,0,0,0.11
5134469,0,0,0.05
5134722,0,0,0.13
5135865,0,0,0.03
5136021,0,0,0.03
5136055,0,0,0.05
5136071,0,0,0.03
5136322,0,0,0.03
5144005,0,0,0.06
5144406,1,1,0.82
5316662,0,0,0.13
5318528,0,0,0.08
5320100,0,0,0.04
4937121,0,0,0.11
5325020,1,1,0.84
4937209,1,1,0.72
5326508,0,0,0.19
5153022,0,0,0.16
5153023,0,0,0.12
4937442,0,0,0.11
5160323,0,0,0.11
4951376,0,0,0.17
5327921,0,0,0.12
5333153,1,1,0.97
5334006,0,0,0.03
5334353,0,0,0.04
5162305,1,1,0.84
5170312,0,0,0.2
5179647,0,0,0.15
5180410,0,0,0.02
5181303,1,1,0.76
4956252,1,1,0.92
5336667,1,1,0.82
4956374,1,1,0.89
5338794,0,0,0.17
4958196,0,0,0.12
5338813,0,0,0.2
5184945,0,0,0.17
4973552,0,0,0.16
4974526,0,0,0.13
5356519,0,0,0.13
5192524,0,0,0.11
4974846,0,0,0.06
5196008,1,1,0.73
5359639,0,0,0.2
5360412,1,1,0.8
4974923,1,1,0.75
5362605,0,0,0.15
5200632,1,1,0.78
5200962,1,1,0.85
4978403,0,0,0.19
5374984,0,0,0.05
5375125,0,0,0.15
5203955,0,0,0.14
5204710,1,1,0.83
4985664,0,0,0.12
5376422,1,1,0.73
4987561,0,0,0.12
5384362,0,0,0.19
5384671,0,0,0.1
4988069,1,1,0.81
5208021,1,1,0.74
5213767,1,1,0.82
5218934,1,1,0.73
5387067,0,0,0.17
5220717,0,0,0.13
5221570,0,0,0.12
4994953,0,0,0.07
5231167,0,0,0.03
5231312,0,0,0.16
4998579,1,1,0.75
5401572,1,1,0.83
5402060,0,0,0.13
5002496,0,0,0.14
5006783,0,0,0.12
5012030,0,0,0.08
5241802,0,0,0.19
5253115,0,0,0.14
5013536,1,1,0.75
5258569,0,0,0.28
5403004,1,1,0.79
5014683,0,0,0.11
5014688,0,0,0.06
5270394,0,0,0.13
5022210,1,1,0.91
5280083,1,1,0.9
5404029,0,0,0.12
5405258,1,1,0.85
5031326,0,0,0.11
5288462,1,1,0.76
5038154,0,0,0.12
5405654,0,0,0.15
5046140,0,0,0.06
5295676,0,0,0.09
5048209,0,0,0.16
5414433,1,1,0.79
5050255,1,1,0.78
5297087,0,0,0.15
5297414,1,1,0.87
5307622,0,0,0.14
5547635,0,0,0.13
5447959,1,1,0.75
5452733,1,1,0.74
5453195,0,0,0.11
5457606,0,0,0.17
5461125,0,0,0.18
5051979,0,0,0.08
5465589,1,1,0.77
5057918,1,1,0.85
5551048,0,0,0.17
5466521,1,1,0.69
5058090,1,1,0.8
5472229,0,0,0.13
5477397,1,1,0.74
5488509,1,1,0.79
5489412,0,0,0.08
5489707,0,0,0.13
5490614,0,0,0.16
5498236,0,0,0.07
5558939,0,0,0.14
5559447,1,1,0.81
5059964,0,0,0.16
5578333,0,0,0.01
5070255,0,0,0.17
5718509,0,0,0.08
5720623,0,0,0.05
5579520,1,1,0.86
5728008,0,0,0.05
5519865,0,0,0.1
5519885,1,1,0.75
5523352,0,0,0.06
5524787,0,0,0.08
5525528,1,1,0.89
5728759,0,0,0.17
5526245,0,0,0.12
5593182,0,0,0.1
5730176,1,1,0.72
5535548,1,1,0.84
5730375,0,0,0.11
5919666,0,0,0.09
5603949,1,1,0.8
5730709,0,0,0.08
5736708,0,0,0.12
5929266,0,0,0.04
5740144,0,0,0.18
5605727,0,0,0.22
5612596,0,0,0.09
5615299,0,0,0.06
5750466,0,0,0.05
5931777,0,0,0.08
5751068,0,0,0.05
5615801,0,0,0.05
5751598,0,0,0.18
5617409,0,0,0.15
5942881,0,0,0.0
5756365,1,1,0.79
5943527,0,0,0.13
5618637,1,1,0.82
5759708,0,0,0.11
5619212,0,0,0.18
5619463,0,0,0.05
5944653,0,0,0.12
5759709,0,0,0.1
5760370,1,1,0.76
5619588,0,0,0.18
5760784,0,0,0.04
5946238,1,1,0.78
5948256,0,0,0.13
5761767,1,1,0.73
5960570,0,0,0.11
5969842,1,1,0.76
5620178,0,0,0.02
5774714,0,0,0.08
5620714,1,1,0.8
5621084,0,0,0.06
5969845,0,0,0.08
5970123,0,0,0.12
5970919,0,0,0.17
5978595,0,0,0.09
5774963,0,0,0.08
5979741,0,0,0.17
5627530,0,0,0.17
5627628,0,0,0.01
5781222,0,0,0.15
5627758,0,0,0.21
5784111,0,0,0.2
5632644,0,0,0.02
5979910,1,1,0.82
5804790,0,0,0.09
5636634,0,0,0.09
5805238,0,0,0.14
5806781,0,0,0.1
5814570,1,1,0.66
5815327,0,0,0.11
5638620,0,0,0.16
5640425,0,0,0.14
5641847,1,1,0.79
5989617,0,0,0.11
5993121,0,0,0.08
6002187,1,1,0.77
6004940,0,0,0.11
6005389,0,0,0.14
6005980,0,0,0.1
6007066,0,0,0.07
6015706,0,0,0.08
6016172,0,0,0.14
5643356,0,0,0.1
5646542,0,0,0.14
5649099,1,1,0.89
6016761,0,0,0.07
5650278,0,0,0.16
5833002,0,0,0.08
5659375,0,0,0.15
5838609,0,0,0.22
5659545,0,0,0.11
5668641,0,0,0.02
6016936,0,0,0.17
6018598,1,1,0.84
6026700,1,1,0.83
6029497,0,0,0.12
5839893,0,0,0.11
5669114,1,1,0.66
6030491,0,0,0.0
5839979,1,1,0.7
5840042,0,0,0.12
5671969,0,0,0.13
5851586,1,1,0.72
5673742,0,0,0.15
6031474,1,1,0.72
6032165,0,0,0.16
5856838,1,1,0.86
6032940,0,0,0.14
5678579,0,0,0.13
5861570,0,0,0.11
5680865,1,1,0.77
5863395,0,0,0.14
5863825,1,1,0.96
6033314,1,1,0.78
6033671,0,0,0.1
5872447,0,0,0.1
6043362,0,0,0.1
5680980,0,0,0.13
5683045,1,1,0.97
5688839,0,0,0.01
5694364,0,0,0.12
6043642,1,1,0.83
6044303,1,1,0.79
5883831,0,0,0.2
6051139,1,1,0.79
6051581,0,0,0.12
6061638,0,0,0.12
5694422,0,0,0.16
5697772,1,1,0.8
5698087,0,0,0.06
5698345,0,0,0.03
5705605,1,1,0.75
5707044,0,0,0.18
5883900,0,0,0.15
6063934,0,0,0.14
6064790,0,0,0.06
5884030,0,0,0.11
6067056,0,0,0.14
5890231,1,1,0.81
6071529,0,0,0.12
5892447,0,0,0.08
6073796,0,0,0.03
5892817,0,0,0.07
5707408,0,0,0.17
6076807,0,0,0.2
6081725,1,1,0.88
5708195,1,1,0.76
6087800,0,0,0.0
6088406,0,0,0.0
6088589,0,0,0.0
5708925,0,0,0.01
5895035,1,1,0.76
6091381,0,0,0.15
5709074,0,0,0.08
5902791,1,1,0.72
5711474,0,0,0.07
6106282,1,1,0.72
6092506,0,0,0.03
5903586,0,0,0.12
6093649,1,1,0.84
6116341,1,1,0.83
5915124,0,0,0.07
6117387,1,1,0.82
6118896,1,1,0.74
5915468,0,0,0.01
5919550,0,0,0.07
6119117,0,0,0.1
6119923,0,0,0.05
6094445,0,0,0.13
6311019,0,0,0.1
6313954,1,1,0.76
6095126,0,0,0.12
6103534,0,0,0.21
6131818,0,0,0.14
6135414,1,1,0.89
6135557,0,0,0.16
6316937,1,1,0.74
6317185,0,0,0.07
6135762,0,0,0.2
6142690,0,0,0.05
6145317,0,0,0.07
6448333,0,0,0.12
6450131,0,0,0.02
6317910,0,0,0.12
6451549,0,0,0.05
6452230,0,0,0.07
6146124,1,1,0.78
6156781,0,0,0.11
6318187,0,0,0.05
6166826,1,1,0.82
6454003,0,0,0.19
6324819,0,0,0.11
6462593,0,0,0.14
6171307,0,0,0.09
6325852,0,0,0.17
6171484,0,0,0.06
6465034,0,0,0.08
6327196,0,0,0.01
6475088,0,0,0.1
6185801,0,0,0.03
6327846,0,0,0.05
6337392,1,1,0.8
6338130,1,1,0.92
6345881,0,0,0.08
6186330,1,1,0.88
6478566,0,0,0.12
6478803,1,1,0.78
6479228,1,1,0.76
6186572,0,0,0.11
6346342,0,0,0.14
6187710,0,0,0.1
6195726,1,1,0.87
6200001,0,0,0.12
6202174,0,0,0.17
6492690,0,0,0.11
6495074,0,0,0.13
6500287,0,0,0.08
6501809,0,0,0.18
6502731,1,1,0.63
6504049,0,0,0.01
6504159,0,0,0.07
6505612,0,0,0.1
6207974,1,1,0.74
6357407,0,0,0.05
6359919,0,0,0.15
6210980,0,0,0.1
6360040,0,0,0.14
6215456,1,1,0.99
6505881,0,0,0.03
6362044,0,0,0.21
